QID,SSID,Wordnet Lemmas,Wikidata Labels,Count,Accept,Notes,Extra Type
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14631699-n,acid,"type of chemical entity, chemical entity class, chemical entity type",35,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14751849-n,organic compound,"type of chemical entity, chemical entity class, chemical entity type",29,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02719116-n,"antibacterial, antibacterial drug, bactericide","type of chemical entity, chemical entity class, chemical entity type",18,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02719777-n,"antibiotic, antibiotic drug","type of chemical entity, chemical entity class, chemical entity type",13,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14763539-n,carboxylic acid,"type of chemical entity, chemical entity class, chemical entity type",13,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-15035270-n,salt,"type of chemical entity, chemical entity class, chemical entity type",12,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-05414462-n,"hormone, endocrine, internal secretion","type of chemical entity, chemical entity class, chemical entity type",11,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-05412071-n,secretion,"type of chemical entity, chemical entity class, chemical entity type",11,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-05404811-n,"liquid body substance, bodily fluid, body fluid, humor, humour","type of chemical entity, chemical entity class, chemical entity type",11,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-05271349-n,body substance,"type of chemical entity, chemical entity class, chemical entity type",11,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14769814-n,"steroid hormone, steroid, sex hormone","type of chemical entity, chemical entity class, chemical entity type",10,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02724463-n,"anti-inflammatory, anti-inflammatory drug","type of chemical entity, chemical entity class, chemical entity type",9,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-15009532-n,"coloring material, colouring material, color, colour","type of chemical entity, chemical entity class, chemical entity type",8,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14764406-n,fatty acid,"type of chemical entity, chemical entity class, chemical entity type",8,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-04173614-n,"sedative, sedative drug, depressant, downer","type of chemical entity, chemical entity class, chemical entity type",7,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-03253661-n,"drug of abuse, street drug","type of chemical entity, chemical entity class, chemical entity type",7,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02725383-n,"antineoplastic, antineoplastic drug, cancer drug","type of chemical entity, chemical entity class, chemical entity type",7,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-03162653-n,cytotoxic drug,"type of chemical entity, chemical entity class, chemical entity type",7,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-04173902-n,"sedative-hypnotic, sedative-hypnotic drug","type of chemical entity, chemical entity class, chemical entity type",6,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02721722-n,"antidepressant, antidepressant drug","type of chemical entity, chemical entity class, chemical entity type",6,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-03834005-n,"nonsteroidal anti-inflammatory, nonsteroidal anti-inflammatory drug, NSAID","type of chemical entity, chemical entity class, chemical entity type",6,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14764766-n,saturated fatty acid,"type of chemical entity, chemical entity class, chemical entity type",6,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-04477467-n,"tranquilizer, tranquillizer, tranquilliser, antianxiety agent, ataractic drug, ataractic agent, ataractic","type of chemical entity, chemical entity class, chemical entity type",5,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-04023823-n,psychotropic agent,"type of chemical entity, chemical entity class, chemical entity type",5,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-02724085-n,"antihypertensive, antihypertensive drug","type of chemical entity, chemical entity class, chemical entity type",5,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-04535925-n,"vermifuge, anthelmintic, anthelminthic, helminthic","type of chemical entity, chemical entity class, chemical entity type",5,FALSE,,
http://www.wikidata.org/entity/Q113145171,https://en-word.net/id/oewn-14736853-n,alkaloid,"type of chemical entity, chemical entity class, chemical entity type",5,FALSE,,
http://www.wikidata.org/entity/Q28149961,https://en-word.net/id/oewn-11696293-n,reproductive structure,"type of fruit, fruit type",5,TRUE,,13155706-n
http://www.wikidata.org/entity/Q28149961,https://en-word.net/id/oewn-13108385-n,plant organ,"type of fruit, fruit type",5,FALSE,,
http://www.wikidata.org/entity/Q28149961,https://en-word.net/id/oewn-13107668-n,"plant part, plant structure","type of fruit, fruit type",5,FALSE,,
http://www.wikidata.org/entity/Q28149961,https://en-word.net/id/oewn-00019308-n,natural object,"type of fruit, fruit type",5,FALSE,,
http://www.wikidata.org/entity/Q28149961,https://en-word.net/id/oewn-00003553-n,"whole, unit","type of fruit, fruit type",5,FALSE,,
http://www.wikidata.org/entity/Q110295396,https://en-word.net/id/oewn-03806455-n,"musical instrument, instrument","type of musical instrument, musical instrument type, music instrument",8,TRUE,,
http://www.wikidata.org/entity/Q110295396,https://en-word.net/id/oewn-03187746-n,device,"type of musical instrument, musical instrument type, music instrument",8,FALSE,,
http://www.wikidata.org/entity/Q110295396,https://en-word.net/id/oewn-03580409-n,"instrumentality, instrumentation, means","type of musical instrument, musical instrument type, music instrument",8,FALSE,,
http://www.wikidata.org/entity/Q110295396,https://en-word.net/id/oewn-00022119-n,"artifact, artefact","type of musical instrument, musical instrument type, music instrument",8,FALSE,,
http://www.wikidata.org/entity/Q110295396,https://en-word.net/id/oewn-00003553-n,"whole, unit","type of musical instrument, musical instrument type, music instrument",8,FALSE,,
http://www.wikidata.org/entity/Q31629,https://en-word.net/id/oewn-00029677-n,event,"type of sport, types of sports, sport type",9,FALSE,,
http://www.wikidata.org/entity/Q31629,https://en-word.net/id/oewn-00030657-n,"act, deed, human action, human activity","type of sport, types of sports, sport type",8,FALSE,,
http://www.wikidata.org/entity/Q31629,https://en-word.net/id/oewn-00408356-n,activity,"type of sport, types of sports, sport type",6,FALSE,,
http://www.wikidata.org/entity/Q31629,https://en-word.net/id/oewn-00524569-n,"sport, athletics","type of sport, types of sports, sport type",5,TRUE,,
http://www.wikidata.org/entity/Q31629,https://en-word.net/id/oewn-00427931-n,"diversion, recreation","type of sport, types of sports, sport type",5,FALSE,,
http://www.wikidata.org/entity/Q123615496,https://en-word.net/id/oewn-08591861-n,"geographical area, geographic area, geographical region, geographic region","U.S. region, United States region, region of the U.S.",18,FALSE,,
http://www.wikidata.org/entity/Q123615496,https://en-word.net/id/oewn-08648560-n,region,"U.S. region, United States region, region of the U.S.",18,TRUE,,
http://www.wikidata.org/entity/Q123615496,https://en-word.net/id/oewn-00027365-n,location,"U.S. region, United States region, region of the U.S.",18,FALSE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-08673095-n,American state,"U.S. state, US state, U.S.A. state",50,TRUE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-08671935-n,"state, province","U.S. state, US state, U.S.A. state",50,FALSE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","U.S. state, US state, U.S.A. state",50,FALSE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","U.S. state, US state, U.S.A. state",50,FALSE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-08648560-n,region,"U.S. state, US state, U.S.A. state",50,FALSE,,
http://www.wikidata.org/entity/Q35657,https://en-word.net/id/oewn-00027365-n,location,"U.S. state, US state, U.S.A. state",50,FALSE,,
http://www.wikidata.org/entity/Q82047057,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit",UCUM derived unit,14,TRUE,,
http://www.wikidata.org/entity/Q82047057,https://en-word.net/id/oewn-13597304-n,definite quantity,UCUM derived unit,14,FALSE,,
http://www.wikidata.org/entity/Q82047057,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount",UCUM derived unit,14,FALSE,,
http://www.wikidata.org/entity/Q17343829,https://en-word.net/id/oewn-08648560-n,region,"unincorporated community in the United States, unincorporated community of the United States of America, unincorporated place",5,TRUE,,
http://www.wikidata.org/entity/Q17343829,https://en-word.net/id/oewn-00027365-n,location,"unincorporated community in the United States, unincorporated community of the United States of America, unincorporated place",5,FALSE,,
http://www.wikidata.org/entity/Q783733,https://en-word.net/id/oewn-00027365-n,location,"unincorporated territory of the United States, unincorporated territory of the United States of America",5,FALSE,,
http://www.wikidata.org/entity/Q1371562,https://en-word.net/id/oewn-13621647-n,"area unit, square measure","unit of area, area unit",6,TRUE,,
http://www.wikidata.org/entity/Q1371562,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit","unit of area, area unit",6,FALSE,,
http://www.wikidata.org/entity/Q1371562,https://en-word.net/id/oewn-13597304-n,definite quantity,"unit of area, area unit",6,FALSE,,
http://www.wikidata.org/entity/Q1371562,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","unit of area, area unit",6,FALSE,,
http://www.wikidata.org/entity/Q2916980,https://en-word.net/id/oewn-13630750-n,"work unit, heat unit, energy unit","unit of energy, unit of work, unit of heat",6,TRUE,,
http://www.wikidata.org/entity/Q2916980,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit","unit of energy, unit of work, unit of heat",6,FALSE,,
http://www.wikidata.org/entity/Q2916980,https://en-word.net/id/oewn-13597304-n,definite quantity,"unit of energy, unit of work, unit of heat",6,FALSE,,
http://www.wikidata.org/entity/Q2916980,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","unit of energy, unit of work, unit of heat",6,FALSE,,
http://www.wikidata.org/entity/Q3550873,https://en-word.net/id/oewn-13622839-n,computer memory unit,"unit of information, units of information",12,FALSE,,
http://www.wikidata.org/entity/Q3550873,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit","unit of information, units of information",12,TRUE,,
http://www.wikidata.org/entity/Q3550873,https://en-word.net/id/oewn-13597304-n,definite quantity,"unit of information, units of information",12,FALSE,,
http://www.wikidata.org/entity/Q3550873,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","unit of information, units of information",12,FALSE,,
http://www.wikidata.org/entity/Q3647172,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit","unit of mass, mass unit, unit of weight",6,TRUE,,
http://www.wikidata.org/entity/Q3647172,https://en-word.net/id/oewn-13597304-n,definite quantity,"unit of mass, mass unit, unit of weight",6,FALSE,,
http://www.wikidata.org/entity/Q3647172,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","unit of mass, mass unit, unit of weight",6,FALSE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-13622065-n,"volume unit, capacity unit, capacity measure, cubage unit, cubic measure, cubic content unit, displacement unit, cubature unit","unit of volume, volume unit, Units of volume",11,TRUE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-13604927-n,"unit of measurement, unit","unit of volume, volume unit, Units of volume",11,FALSE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-13597304-n,definite quantity,"unit of volume, volume unit, Units of volume",11,FALSE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-00033914-n,"measure, quantity, amount","unit of volume, volume unit, Units of volume",11,FALSE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-13637335-n,metric capacity unit,"unit of volume, volume unit, Units of volume",7,FALSE,,
http://www.wikidata.org/entity/Q1302471,https://en-word.net/id/oewn-13625518-n,"metric unit, metric","unit of volume, volume unit, Units of volume",7,FALSE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-08648560-n,region,unitary state,26,FALSE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-00027365-n,location,unitary state,26,FALSE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division",unitary state,24,FALSE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion",unitary state,24,FALSE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-08562388-n,"country, state, land",unitary state,22,TRUE,,
http://www.wikidata.org/entity/Q179164,https://en-word.net/id/oewn-08714745-n,"European country, European nation",unitary state,13,FALSE,,
http://www.wikidata.org/entity/Q7897276,https://en-word.net/id/oewn-08648560-n,region,"unparished area, unparished area of England, non-civil parished area",19,TRUE,,
http://www.wikidata.org/entity/Q7897276,https://en-word.net/id/oewn-00027365-n,location,"unparished area, unparished area of England, non-civil parished area",19,FALSE,,
http://www.wikidata.org/entity/Q7897276,https://en-word.net/id/oewn-08508836-n,"administrative district, administrative division, territorial division","unparished area, unparished area of England, non-civil parished area",18,FALSE,,
http://www.wikidata.org/entity/Q7897276,https://en-word.net/id/oewn-08569713-n,"district, territory, territorial dominion, dominion","unparished area, unparished area of England, non-civil parished area",18,FALSE,,
